customer_id,customer_name,gender,age,city,state,region,join_date,first_purchase_date,latest_purchase_date,customer_lifetime_orders,customer_lifetime_revenue,customer_lifetime_profit,average_order_value,preferred_product,preferred_category,preferred_brand,preferred_sales_channel,preferred_payment_method,customer_revenue_contribution_percentage,customer_gross_profit_contribution_percentage,is_repeat_customer
38342,"Deepak Om Gupta",Male,50,Chennai,"Tamil Nadu",South,2025-12-11,2026-04-19,2026-04-19,1,184836.41,24547.59,184836.41,"Gram Pro",Laptops,LG,"Mobile App","Net Banking",0.0025,0.0062,No
38343,"Ankit Avi Thakur",Male,31,Hyderabad,Telangana,South,2021-01-18,2021-04-16,2021-04-16,1,69579.81,2534.97,69579.81,"Moto G96","Audio Devices",Marshall,Website,UPI,0.0009,0.0006,No
38344,"Renu Tej Banerjee",Female,21,Mumbai,Maharashtra,West,2023-09-14,2023-09-24,2023-09-24,1,45899.00,5507.88,45899.00,"Galaxy Tab S10+",Tablets,Samsung,Amazon,"Net Banking",0.0006,0.0014,No
38345,"Renu Vijay Thakur",Female,22,Ahmedabad,Gujarat,West,2022-07-19,2022-07-30,2022-07-30,1,34820.13,2728.87,34820.13,"HomePod mini","Audio Devices",Samsung,"Offline Store",Cash,0.0005,0.0007,No
38346,"Tanya Deep Pillai",Female,28,Visakhapatnam,"Andhra Pradesh",South,2017-08-13,2017-10-21,2019-09-17,3,137351.73,18278.05,45783.91,"Pavilion Plus",Laptops,Anker,"Offline Store",Cash,0.0019,0.0046,Yes
38347,"Vidhi Prakash Menon",Female,21,Kolkata,"West Bengal",East,2023-07-15,2023-09-06,2023-09-06,1,54310.26,3271.14,54310.26,"Xiaomi 15 Ultra",Smartphones,Xiaomi,Website,UPI,0.0007,0.0008,No
38348,"Tushar Lal Mathew",Male,49,Lucknow,"Uttar Pradesh",North,2025-07-13,2025-10-06,2025-10-06,1,32153.20,3000.06,32153.20,"Xbox Series X",Gaming,Microsoft,"Offline Store",UPI,0.0004,0.0008,No
38349,"Hemant Sai Tripathi",Male,28,"New Delhi",Delhi,North,2016-08-09,2016-08-19,2021-11-15,5,825567.81,12514.25,165113.56,"Galaxy Z Fold 7",Laptops,Samsung,"Offline Store",UPI,0.0112,0.0032,Yes
38350,"Shruti Raj Thakur",Female,42,Raipur,Chhattisgarh,Central,2024-06-02,2024-08-20,2024-08-20,1,3589.70,122.38,3589.70,"USB-C Hub",Accessories,Anker,Website,UPI,0.0000,0.0000,No
38351,"Aarav Rey Bhatt",Male,28,Jaipur,Rajasthan,North,2016-10-26,2020-01-17,2021-09-06,2,89957.50,6259.22,44978.75,iPad,Tablets,Apple,"Offline Store",Cash,0.0012,0.0016,Yes
38353,"Anushka Deep Vyas",Female,20,Bengaluru,Karnataka,South,2024-11-29,2025-09-28,2025-09-28,1,27844.40,2485.20,27844.40,"Front Load Washing Machine","Home Appliances",LG,Website,UPI,0.0004,0.0006,No
38354,"Rashmi Deep Sharma",Female,23,Gurugram,Haryana,North,2021-12-10,2022-02-04,2022-02-04,1,75873.32,1973.00,75873.32,"iPhone 17",Smartphones,Apple,"Offline Store",UPI,0.0010,0.0005,No
38355,"Ritika Rey Siddiqui",Female,39,Bengaluru,Karnataka,South,2024-12-26,2025-10-14,2025-10-14,1,39968.32,591.90,39968.32,"Galaxy A36",Smartphones,Anker,Flipkart,Card,0.0005,0.0001,No
38356,"Myra Mohan Saxena",Female,22,Surat,Gujarat,West,2022-08-06,2022-08-29,2022-08-29,1,2349.50,411.20,2349.50,"45W Fast Charger",Accessories,Samsung,"Mobile App",UPI,0.0000,0.0001,No
38357,"Rajat Vijay Pandey",Male,22,Visakhapatnam,"Andhra Pradesh",South,2022-06-03,2022-06-25,2022-06-25,1,37439.01,1623.89,37439.01,"Redmi Note 14",Smartphones,Xiaomi,"Offline Store",Cash,0.0005,0.0004,No
38358,"Kabir Jit Pandey",Male,49,Gurugram,Haryana,North,2025-01-28,2025-11-28,2025-11-28,1,11488.74,186.22,11488.74,"Storm Infinity","Smart Watches",Apple,Amazon,Card,0.0002,0.0000,No
38359,"Myra Jay Sarin",Female,27,Bengaluru,Karnataka,South,2017-11-04,2019-08-26,2024-02-19,2,65037.27,871.41,32518.63,"X200 Ultra",Accessories,SanDisk,"Offline Store",UPI,0.0009,0.0002,Yes
38360,"Tarun Deep Dave",Male,23,Jaipur,Rajasthan,North,2021-12-03,2022-05-17,2022-09-18,2,55860.02,2396.65,27930.01,"Pixel 10",Smartphones,Google,"Offline Store",UPI,0.0008,0.0006,Yes
38361,"Arnav Lal Chaudhary",Male,22,Pune,Maharashtra,West,2022-10-28,2022-10-28,2022-10-28,1,199299.03,13195.01,199299.03,"GT 7 Pro","Kitchen Appliances",Bosch,"Offline Store",Cash,0.0027,0.0033,No
38363,"Akhil Chandra Sheikh",Male,40,Gurugram,Haryana,North,2024-02-27,2024-09-25,2024-09-25,1,65191.97,2409.57,65191.97,"QLED Q8F",Televisions,Bose,"Mobile App",Card,0.0009,0.0006,No
38364,"Rohit Prakash Bajaj",Male,33,Nagpur,Maharashtra,West,2023-07-08,2023-08-27,2023-08-27,1,18407.08,1403.86,18407.08,"Watch Fit 4 Pro","Smart Watches",Huawei,Flipkart,"Net Banking",0.0002,0.0004,No
38365,"Devansh Prem Ghosh",Male,28,Noida,"Uttar Pradesh",North,2016-10-24,2016-10-25,2017-05-25,3,114370.06,5300.45,38123.35,"iPad mini",Accessories,Amazfit,"Offline Store",UPI,0.0016,0.0013,Yes
38366,"Vikram Tej Ali",Male,30,Mysuru,Karnataka,South,2020-08-05,2020-10-05,2021-10-07,2,44227.37,320.93,22113.69,"Nord CE5",Smartphones,Logitech,"Offline Store",Cash,0.0006,0.0001,Yes
38368,"Vedant Om Sheikh",Male,27,Noida,"Uttar Pradesh",North,2017-10-23,2017-12-19,2022-09-06,6,354897.25,21443.23,59149.54,"USB-C Power Adapter",Smartphones,Apple,"Offline Store",Card,0.0048,0.0054,Yes
38369,"Noor Ravi Chauhan",Others,39,Kolkata,"West Bengal",East,2024-07-17,2024-10-09,2024-10-09,1,14123.19,1212.63,14123.19,"Bar 500 Soundbar","Audio Devices",Anker,"Offline Store",UPI,0.0002,0.0003,No
38370,"Rudra Ranjan Sharma",Male,30,Indore,"Madhya Pradesh",Central,2020-12-10,2021-03-20,2021-03-20,1,42128.46,945.34,42128.46,"Redmi Note 14 Pro+",Smartphones,Xiaomi,"Offline Store",Card,0.0006,0.0002,No
38371,"Ritvik Rey Tiwari",Male,52,Raipur,Chhattisgarh,Central,2025-03-30,2025-07-14,2025-07-14,1,52712.60,4342.20,52712.60,"I Pro Series",Televisions,Acer,"Offline Store",Cash,0.0007,0.0011,No
38372,"Khushi Dev Tomar",Female,23,"New Delhi",Delhi,North,2021-12-07,2021-12-12,2022-12-01,2,31624.19,3119.77,15812.10,"Galaxy Fit4 Pro","Smart Watches",Boat,"Offline Store",Cash,0.0004,0.0008,Yes
38373,"Arnav Neel Dave",Male,22,Jaipur,Rajasthan,North,2022-07-14,2022-08-06,2022-10-19,2,150334.13,4075.87,75167.06,"Redmi Note 14",Smartphones,Dell,"Offline Store",Cash,0.0020,0.0010,Yes
38374,"Akhil Kumar Gowda",Male,39,Hyderabad,Telangana,South,2024-12-15,2025-10-31,2025-10-31,1,92932.09,10.69,92932.09,"Galaxy Tab A9+",Tablets,OnePlus,Amazon,Card,0.0013,0.0000,No
38375,"Rashmi Prakash Banerjee",Female,29,Ludhiana,Punjab,North,2018-05-19,2020-06-07,2022-04-04,2,13378.15,2709.63,6689.08,WF-1000XM6,"Audio Devices",Samsung,"Offline Store",UPI,0.0002,0.0007,Yes
38376,"Devansh Prem Thomas",Male,32,Chandigarh,Punjab,North,2023-06-13,2023-06-14,2023-06-14,1,13748.92,957.70,13748.92,"Redmi Watch 5","Smart Watches",Xiaomi,"Offline Store",Card,0.0002,0.0002,No
38377,"Charu Jay Shah",Female,22,"New Delhi",Delhi,North,2022-12-30,2023-01-09,2023-06-07,2,114317.49,7962.89,57158.74,"MatePad Pro",Tablets,Huawei,Website,UPI,0.0016,0.0020,Yes
38378,"Mitali Rai Menon",Female,40,Lucknow,"Uttar Pradesh",North,2024-12-26,2025-01-02,2025-01-02,1,112459.92,2380.78,112459.92,"Katana 15",Laptops,MSI,Amazon,Card,0.0015,0.0006,No
38380,"Fatima Rey Mehta",Female,41,Bengaluru,Karnataka,South,2024-03-16,2024-05-31,2024-05-31,1,272535.81,37426.75,272535.81,"Galaxy M36","Audio Devices",Samsung,"Offline Store",Card,0.0037,0.0094,No
38382,"Vedant Sai Nair",Male,56,Indore,"Madhya Pradesh",Central,2025-01-13,2025-03-01,2025-03-01,1,65731.54,1892.38,65731.54,"Neo QLED QN90F",Televisions,Samsung,"Offline Store",Cash,0.0009,0.0005,No
38383,"Ananya Ranjan Agarwal",Female,44,Bhopal,"Madhya Pradesh",Central,2025-06-19,2025-11-29,2025-11-29,1,33120.96,785.82,33120.96,"Yoga Tab Plus",Tablets,Lenovo,"Mobile App","Net Banking",0.0004,0.0002,No
38386,"Deepti Prakash Naidu",Female,28,Kolkata,"West Bengal",East,2017-02-06,2019-06-05,2020-10-12,3,235982.62,6923.14,78660.87,"USB-C Power Adapter",Accessories,Apple,"Offline Store",Cash,0.0032,0.0017,Yes
38387,"Uday Anand Bose",Male,24,Visakhapatnam,"Andhra Pradesh",South,2020-05-17,2020-05-24,2020-05-24,1,3585.95,436.70,3585.95,"Electric Kettle","Kitchen Appliances",Prestige,"Offline Store",UPI,0.0000,0.0001,No
38388,"Vivek Surya Kaur",Male,51,Bengaluru,Karnataka,South,2025-06-08,2026-02-02,2026-02-02,1,64029.22,2657.06,64029.22,"Phone (3)",Smartphones,Apple,Website,"Net Banking",0.0009,0.0007,No
38390,"Himani Pal Mathew",Female,41,Pune,Maharashtra,West,2024-02-02,2024-08-14,2024-08-14,1,156442.42,3824.16,156442.42,"GT 7 Pro",Smartphones,HP,"Offline Store",UPI,0.0021,0.0010,No
38391,"Isha Tej Sheikh",Female,30,Indore,"Madhya Pradesh",Central,2019-02-11,2019-07-15,2019-07-15,1,19273.31,2.19,19273.31,"Redmi 14C",Smartphones,Xiaomi,"Offline Store",UPI,0.0003,0.0000,No
38392,"Ajay Prem Chatterjee",Male,37,"New Delhi",Delhi,North,2024-11-05,2024-11-17,2025-09-01,2,109948.64,2419.88,54974.32,"Galaxy S25 Ultra","Smart Watches",Amazfit,Website,UPI,0.0015,0.0006,Yes
38393,"Vedant Dev Sarin",Male,20,Chandigarh,Punjab,North,2024-12-13,2025-03-21,2025-03-21,1,4043.78,508.46,4043.78,"Extreme Portable SSD",Accessories,SanDisk,Website,UPI,0.0001,0.0001,No
38394,"Abhinav Avi Das",Male,21,Kolkata,"West Bengal",East,2023-08-20,2023-08-31,2023-08-31,1,55805.30,6.20,55805.30,"iPhone 16",Smartphones,Apple,"Offline Store",UPI,0.0008,0.0000,No
38397,"Dev Prakash Iyer",Male,22,"New Delhi",Delhi,North,2022-12-13,2023-02-25,2023-02-25,1,157569.13,9835.65,157569.13,"Edge 60",Smartphones,Dell,"Offline Store",Card,0.0021,0.0025,No
38398,"Tarun Dev Srivastava",Male,31,Jodhpur,Rajasthan,North,2022-04-26,2022-05-23,2022-05-23,1,33899.00,4745.86,33899.00,"Xbox Series X",Gaming,Microsoft,"Mobile App",Card,0.0005,0.0012,No
38399,"Fatima Rai Bose",Female,37,Pune,Maharashtra,West,2024-06-23,2024-08-06,2024-08-06,1,343972.30,7327.42,343972.30,"iPhone 16 Pro",Smartphones,Anker,"Offline Store",Cash,0.0047,0.0018,No
38400,"Komal Chandra Bhatia",Female,21,Gurugram,Haryana,North,2023-12-24,2024-01-05,2024-01-05,1,16181.45,1362.23,16181.45,"Watch 3R","Smart Watches",OnePlus,"Offline Store",Cash,0.0002,0.0003,No
38401,"Ashish Surya Joshi",Male,41,Nagpur,Maharashtra,West,2024-06-28,2024-07-17,2025-10-17,2,42555.74,4291.35,21277.87,"Rice Cooker","Kitchen Appliances",Prestige,"Offline Store",Cash,0.0006,0.0011,Yes
38402,"Deepak Raj Banerjee",Male,50,Panaji,Goa,West,2025-10-20,2026-02-24,2026-02-24,1,49140.67,4621.51,49140.67,"BRAVIA 7",Televisions,Sony,"Mobile App",UPI,0.0007,0.0012,No
38403,"Khushi Prem Parmar",Female,29,Noida,"Uttar Pradesh",North,2019-05-22,2019-09-26,2023-03-07,2,163931.51,10965.97,81965.76,"OnePlus 13","Kitchen Appliances",Philips,"Offline Store",Card,0.0022,0.0028,Yes
38404,"Varun Singh Rao",Male,23,Jodhpur,Rajasthan,North,2021-11-13,2022-01-21,2022-01-21,1,11314.09,2014.84,11314.09,"Built-in Dishwasher","Kitchen Appliances",Bosch,"Offline Store",UPI,0.0002,0.0005,No
38405,"Monika Vijay Rathore",Female,24,Bengaluru,Karnataka,South,2020-07-25,2020-08-14,2023-03-22,3,35979.94,1546.20,11993.31,"Galaxy Watch8 Classic","Smart Watches",OnePlus,"Offline Store",Card,0.0005,0.0004,Yes
38406,"Madhav Singh Reddy",Male,20,Nagpur,Maharashtra,West,2024-12-21,2025-01-25,2025-01-25,1,18847.59,1499.13,18847.59,"Nirvana Ion","Audio Devices",Amazfit,"Offline Store",UPI,0.0003,0.0004,No
38407,"Monika Mohan Das",Female,21,Faridabad,Haryana,North,2023-06-21,2023-12-02,2023-12-02,1,11799.00,2831.76,11799.00,"Bar 500 Soundbar","Audio Devices",JBL,Amazon,Card,0.0002,0.0007,No
38408,"Sachin Vijay Anand",Male,39,Indore,"Madhya Pradesh",Central,2024-09-02,2024-12-08,2024-12-08,1,6764.85,1140.60,6764.85,"OTG Oven","Kitchen Appliances","Morphy Richards",Website,UPI,0.0001,0.0003,No
38409,"Charu Raj Kulkarni",Female,40,Chennai,"Tamil Nadu",South,2024-08-05,2024-12-10,2024-12-17,2,9986.23,884.29,4993.12,"MagSafe Charger",Accessories,Apple,"Offline Store",UPI,0.0001,0.0002,Yes
38410,"Dev Surya Prajapati",Male,32,Mumbai,Maharashtra,West,2023-08-19,2023-10-23,2024-06-22,3,125384.06,11569.29,41794.69,"Galaxy A36","Audio Devices",JBL,"Mobile App",UPI,0.0017,0.0029,Yes
38411,"Pankaj Dev Trivedi",Male,25,Ahmedabad,Gujarat,West,2019-08-18,2019-12-02,2020-10-16,2,128475.88,9032.68,64237.94,"Galaxy A36",Smartphones,Apple,"Offline Store",Card,0.0017,0.0023,Yes
38413,"Monika Deep Trivedi",Female,20,Guwahati,Assam,East,2024-05-10,2024-08-17,2024-08-17,1,29664.99,2945.79,29664.99,"Frost Free Refrigerator","Home Appliances",LG,"Offline Store",UPI,0.0004,0.0007,No
38414,"Kris Sai Kulkarni",Others,21,Bengaluru,Karnataka,South,2023-11-22,2024-06-09,2024-08-23,2,124672.66,14.40,62336.33,"Realme 15 Pro",Smartphones,Dell,"Mobile App",Card,0.0017,0.0000,Yes
38415,"Khushi Ravi Qureshi",Female,21,Pune,Maharashtra,West,2023-08-16,2024-07-27,2025-11-16,2,46895.89,2425.49,23447.95,"I Pro Series",Televisions,Acer,"Offline Store",UPI,0.0006,0.0006,Yes
38416,"Ritvik Jay Mishra",Male,42,Mumbai,Maharashtra,West,2024-08-28,2025-11-29,2025-11-29,1,160506.53,1274.95,160506.53,X200,Smartphones,Philips,Amazon,Card,0.0022,0.0003,No
38417,"Tushar Jit Goel",Male,40,Bhopal,"Madhya Pradesh",Central,2024-01-21,2024-05-29,2024-05-29,1,33250.18,2290.98,33250.18,"Apple Watch Herm̬s","Smart Watches",Apple,"Offline Store",Cash,0.0005,0.0006,No
38418,"Tarun Rai Mehta",Male,29,Kolkata,"West Bengal",East,2019-12-20,2020-04-09,2026-04-09,2,259434.48,29346.26,129717.24,"Galaxy S25 Ultra",Smartphones,Bajaj,"Mobile App",Card,0.0035,0.0074,Yes
38419,"Rajat Dev Ghosh",Male,24,Indore,"Madhya Pradesh",Central,2020-12-14,2021-06-01,2021-06-01,1,53401.78,424.36,53401.78,"OnePlus 13",Smartphones,OnePlus,Amazon,"Net Banking",0.0007,0.0001,No
38421,"Dev Vijay Sawant",Male,21,Coimbatore,"Tamil Nadu",South,2023-06-29,2024-01-12,2024-01-12,1,32109.13,2955.99,32109.13,"Xbox Series X",Gaming,Microsoft,Amazon,"Net Banking",0.0004,0.0007,No
38422,"Arjun Deep Reddy",Male,21,Bhopal,"Madhya Pradesh",Central,2023-09-30,2024-09-09,2024-09-09,1,50021.59,1622.47,50021.59,"Find X8 Pro",Smartphones,Oppo,"Offline Store",UPI,0.0007,0.0004,No
38423,"Deepti Neel Sidhu",Female,24,Noida,"Uttar Pradesh",North,2020-09-05,2021-02-16,2022-11-21,3,256998.36,20092.00,85666.12,"The Frame",Televisions,Samsung,"Offline Store",Cash,0.0035,0.0051,Yes
38424,"Rahul Anand Tripathi",Male,22,Coimbatore,"Tamil Nadu",South,2022-09-09,2022-12-05,2022-12-05,1,4045.04,577.72,4045.04,"USB-C Hub",Accessories,Anker,"Offline Store",UPI,0.0001,0.0001,No
38425,"Abhinav Chandra Sandhu",Male,42,Gurugram,Haryana,North,2024-12-31,2025-05-17,2025-05-17,1,184081.29,3812.77,184081.29,"Galaxy S25",Accessories,LG,"Mobile App",UPI,0.0025,0.0010,No
38426,"Arpit Hari Dave",Male,38,Noida,"Uttar Pradesh",North,2024-11-01,2026-03-19,2026-03-19,1,49284.72,5.60,49284.72,"V50 Pro",Smartphones,Vivo,"Mobile App",UPI,0.0007,0.0000,No
38427,"Aditi Anand Dave",Female,21,Gurugram,Haryana,North,2023-08-21,2024-07-30,2026-05-23,2,102221.88,5511.64,51110.94,"Moto G96",Smartphones,Apple,"Offline Store",UPI,0.0014,0.0014,Yes
38428,"Vidhi Prem Sarin",Female,31,Hyderabad,Telangana,South,2021-09-21,2021-10-01,2022-07-23,2,165493.50,14805.38,82746.75,"Momentum True Wireless 4",Gaming,Lenovo,"Offline Store",Cash,0.0022,0.0037,Yes
38429,"Muskan Prem Chaudhary",Female,21,Bhopal,"Madhya Pradesh",Central,2023-11-26,2024-01-18,2024-01-18,1,34824.22,3073.06,34824.22,"ROG Ally X",Gaming,ASUS,Amazon,UPI,0.0005,0.0008,No
38430,"Muskan Mohan Saxena",Female,40,Kolkata,"West Bengal",East,2024-01-22,2024-06-23,2024-06-23,1,33525.74,5091.34,33525.74,"Airdopes 311 Pro","Audio Devices",Boat,"Offline Store",Card,0.0005,0.0013,No
38431,"Ritika Shan Anand",Female,29,Vadodara,Gujarat,West,2018-07-15,2018-10-20,2023-10-08,3,82648.56,1839.02,27549.52,"iPhone 17",Smartphones,Apple,"Offline Store",Cash,0.0011,0.0005,Yes
38432,"Rajesh Vijay Qureshi",Male,22,Patna,Bihar,East,2022-03-15,2022-05-08,2022-05-08,1,11206.60,1832.35,11206.60,"Built-in Chimney","Kitchen Appliances",Bosch,"Offline Store",Cash,0.0002,0.0005,No
38433,"Nitin Prem Mane",Male,31,Raipur,Chhattisgarh,Central,2021-06-25,2021-07-13,2021-07-13,1,7546.35,872.10,7546.35,"Microwave Oven","Kitchen Appliances",Panasonic,"Offline Store",Card,0.0001,0.0002,No
38434,"Gagan Singh Iyer",Others,21,Bengaluru,Karnataka,South,2023-10-20,2023-11-01,2023-11-01,1,7086.24,786.99,7086.24,Juicer,"Kitchen Appliances",Philips,"Offline Store",Card,0.0001,0.0002,No
38435,"Sameer Chandra Talwar",Male,22,Mumbai,Maharashtra,West,2022-09-21,2022-10-28,2022-12-14,2,119776.78,7920.34,59888.39,"OmniBook X",Laptops,HP,"Offline Store",Cash,0.0016,0.0020,Yes
38436,"Sakshi Prakash Dubey",Female,50,Gurugram,Haryana,North,2025-06-05,2026-05-04,2026-05-04,1,71366.11,5836.69,71366.11,"OnePlus Pad Lite",Tablets,OnePlus,"Offline Store",UPI,0.0010,0.0015,No
38437,"Manish Pal Ali",Male,28,Gurugram,Haryana,North,2017-04-28,2018-11-02,2019-12-19,2,593577.71,32100.45,296788.86,"Nord CE5",Smartphones,Bose,"Offline Store",Cash,0.0080,0.0081,Yes
38440,"Meera Om Chatterjee",Female,22,Gurugram,Haryana,North,2022-11-16,2023-03-16,2023-03-16,1,47321.97,2442.85,47321.97,"OnePlus 13",Smartphones,OnePlus,"Offline Store",Cash,0.0006,0.0006,No
38441,"Rupali Nath Bansal",Female,39,Chennai,"Tamil Nadu",South,2024-06-09,2024-09-27,2024-09-27,1,234645.82,1513.18,234645.82,"Galaxy S25 Ultra",Smartphones,Huawei,"Offline Store",UPI,0.0032,0.0004,No
38442,"Samarth Kumar Sarin",Male,20,Bengaluru,Karnataka,South,2024-09-30,2025-06-24,2025-06-24,1,10278.74,1153.52,10278.74,"Galaxy Buds3","Audio Devices",Samsung,"Offline Store","Net Banking",0.0001,0.0003,No
38443,"Vidhi Mohan Anand",Female,32,"New Delhi",Delhi,North,2022-06-14,2022-06-18,2025-04-16,4,521039.56,15544.40,130259.89,V50,Smartphones,Samsung,"Offline Store",UPI,0.0071,0.0039,Yes
38444,"Trisha Kumar Joshi",Female,30,Panaji,Goa,West,2019-03-04,2019-12-16,2019-12-16,1,15189.33,1966.09,15189.33,"QuietComfort Ultra Headphones","Audio Devices",Bose,"Offline Store",UPI,0.0002,0.0005,No
38445,"Ravi Ranjan Khatri",Male,42,Vadodara,Gujarat,West,2024-06-16,2024-12-04,2024-12-04,1,7198.65,739.41,7198.65,"Buds Air 7 Pro","Audio Devices",Realme,Amazon,"Net Banking",0.0001,0.0002,No
38446,"Rajesh Lal Dubey",Male,44,Noida,"Uttar Pradesh",North,2025-02-10,2025-08-02,2025-08-02,1,13099.00,2881.78,13099.00,"HT-S40R Soundbar","Audio Devices",Sony,"Mobile App",UPI,0.0002,0.0007,No
38447,"Arjun Lal Menon",Male,24,Patna,Bihar,East,2020-07-06,2020-07-15,2024-03-16,2,47980.92,3662.52,23990.46,"Galaxy Watch8 Classic","Smart Watches",LG,"Offline Store",Cash,0.0007,0.0009,Yes
38448,"Saurabh Prakash Srivastava",Male,21,Panaji,Goa,West,2023-10-05,2024-06-10,2024-06-10,1,11599.95,992.73,11599.95,"HW-Q800F Soundbar","Audio Devices",Samsung,"Offline Store",Card,0.0002,0.0003,No
38450,"Ishita Kumar Das",Female,30,Noida,"Uttar Pradesh",North,2020-07-26,2020-11-02,2025-03-23,2,99175.52,2454.84,49587.76,"Galaxy M36",Smartphones,Apple,"Offline Store",Card,0.0013,0.0006,Yes
38451,"Rupinder Deep Arora",Female,28,Lucknow,"Uttar Pradesh",North,2016-11-14,2019-04-11,2023-10-19,2,41918.62,1883.19,20959.31,"A Pro 4K",Televisions,IFB,"Offline Store",Card,0.0006,0.0005,Yes
38452,"Pragya Raj Shinde",Female,23,Guwahati,Assam,East,2021-10-28,2022-04-11,2022-04-11,1,7899.00,1974.75,7899.00,"Solo Microwave Oven","Kitchen Appliances",IFB,Website,UPI,0.0001,0.0005,No
38453,"Parth Vijay Tiwari",Male,29,Patna,Bihar,East,2019-06-26,2019-12-22,2020-11-08,2,115548.48,15720.04,57774.24,"Inspiron 14",Laptops,Apple,"Offline Store",Card,0.0016,0.0040,Yes
38454,"Anushka Om Pandey",Female,21,Guwahati,Assam,East,2023-02-17,2023-05-08,2023-05-08,1,108503.29,6164.15,108503.29,"Pavilion Plus",Laptops,HP,Flipkart,Card,0.0015,0.0016,No
38455,"Tarun Tej Reddy",Male,21,Mumbai,Maharashtra,West,2023-12-20,2024-07-18,2024-07-18,1,21649.58,2.46,21649.58,"Narzo 80 Pro",Smartphones,Realme,Flipkart,"Net Banking",0.0003,0.0000,No
38456,"Vedant Shan Modi",Male,20,Jodhpur,Rajasthan,North,2024-12-14,2025-03-13,2025-03-13,1,39090.86,723.74,39090.86,X200,Smartphones,Vivo,"Offline Store",UPI,0.0005,0.0002,No
38458,"Saloni Rey Joshi",Female,37,Bengaluru,Karnataka,South,2024-08-17,2024-08-28,2024-12-06,2,226112.16,2720.40,113056.08,"iPhone 16",Smartphones,Apple,"Offline Store",Card,0.0031,0.0007,Yes
38459,"Namrata Ravi Reddy",Female,23,Surat,Gujarat,West,2021-04-20,2021-05-19,2021-05-19,1,41039.66,2496.54,41039.66,"Galaxy Tab A9+",Tablets,Samsung,"Offline Store",UPI,0.0006,0.0006,No
38460,"Aadhya Chandra Kumar",Female,40,Patna,Bihar,East,2024-11-26,2025-06-03,2025-06-03,1,4960.98,629.74,4960.98,"Airdopes Alpha","Audio Devices",Boat,Amazon,UPI,0.0001,0.0002,No
38461,"Naveen Veer Kulkarni",Male,39,Jaipur,Rajasthan,North,2024-05-22,2024-06-04,2024-06-04,1,41275.81,4.69,41275.81,"GT 7 Pro",Smartphones,Realme,"Mobile App",UPI,0.0006,0.0000,No
38462,"Kriti Sai Kumar",Female,29,Mumbai,Maharashtra,West,2018-08-10,2019-01-05,2022-02-22,4,316124.80,11562.83,79031.20,"iPhone 16 Pro",Smartphones,Apple,"Offline Store",UPI,0.0043,0.0029,Yes
38464,"Fatima Anand Mittal",Female,39,Bengaluru,Karnataka,South,2024-12-09,2025-04-24,2025-04-24,1,22574.57,1295.37,22574.57,"Front Load Washing Machine","Home Appliances",Haier,Amazon,"Net Banking",0.0003,0.0003,No
38465,"Karan Anand Trivedi",Male,50,Kolkata,"West Bengal",East,2025-09-10,2025-10-07,2025-10-07,1,30976.04,3063.38,30976.04,"Galaxy Buds3",Accessories,Samsung,"Offline Store",Cash,0.0004,0.0008,No
38466,"Vijay Om Ansari",Male,20,Kolkata,"West Bengal",East,2024-10-25,2025-05-15,2025-05-15,1,3581.91,395.16,3581.91,"Electric Kettle","Kitchen Appliances",Havells,"Mobile App","Net Banking",0.0000,0.0001,No
38467,"Arpit Mohan Varghese",Male,53,Kolkata,"West Bengal",East,2025-04-27,2025-10-28,2025-10-28,1,157331.39,75.59,157331.39,"Galaxy A36",Smartphones,LG,Website,"Net Banking",0.0021,0.0000,No
38468,"Pranav Surya Rathore",Male,30,Guwahati,Assam,East,2019-08-26,2019-09-25,2020-11-05,3,236171.80,18723.14,78723.93,"Galaxy Z Fold 7",Smartphones,Samsung,"Offline Store",Card,0.0032,0.0047,Yes
38470,"Kris Mohan Naidu",Others,28,Jodhpur,Rajasthan,North,2016-08-25,2017-05-01,2022-12-02,3,224080.48,25923.08,74693.49,"Victus 15",Tablets,Apple,"Offline Store",UPI,0.0030,0.0065,Yes
38471,"Nitin Sai Chauhan",Male,32,Chennai,"Tamil Nadu",South,2023-04-13,2023-07-10,2023-07-10,1,88632.74,1210.46,88632.74,"Nord CE5",Smartphones,OnePlus,"Offline Store",Card,0.0012,0.0003,No
38472,"Shiv Surya Khan",Others,24,Chennai,"Tamil Nadu",South,2020-12-29,2021-01-03,2021-05-08,2,191898.76,15217.76,95949.38,"Nord CE5",Smartphones,OnePlus,"Offline Store",UPI,0.0026,0.0038,Yes
38473,"Uday Sai Pillai",Male,54,Mumbai,Maharashtra,West,2025-07-05,2025-09-15,2025-09-15,1,120536.02,16821.64,120536.02,"Nitro V 15",Laptops,Acer,Website,Card,0.0016,0.0042,No
38475,"Aarohi Vijay Kamble",Female,20,Indore,"Madhya Pradesh",Central,2024-11-02,2025-01-12,2025-01-12,1,13099.00,2881.78,13099.00,"HT-S40R Soundbar","Audio Devices",Sony,"Offline Store",Cash,0.0002,0.0007,No
38476,"Uday Vijay Joseph",Male,22,Lucknow,"Uttar Pradesh",North,2022-11-08,2023-01-08,2023-01-08,1,23271.47,1992.27,23271.47,"Front Load Washing Machine","Home Appliances",Haier,"Mobile App",Card,0.0003,0.0005,No
